Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
6.8. - 20.8.,Rhodos,98393,Electra Tours,Bez stravy,17 950 Kč,Golden Days,Praha,FM
6.8. - 20.8.,Rhodos,98393,Electra Tours,Plná penze,24 750 Kč,Golden Days,Praha,FM
6.8. - 20.8.,Rhodos,98393,Electra Tours,Polopenze,22 250 Kč,Golden Days,Praha,FM
11.6. - 18.6.,Kréta,101057,Electra Tours,All Inclusive,18 650 Kč,The Village Resort & Waterpark,Praha,FM
11.6. - 18.6.,Kréta,101057,Electra Tours,All Inclusive,18 650 Kč,The Village Resort & Waterpark,Brno,FM
11.6. - 25.6.,Kréta,101057,Electra Tours,All Inclusive,30 150 Kč,The Village Resort & Waterpark,Praha,FM
14.6. - 25.6.,Kréta,101057,Electra Tours,All Inclusive,26 190 Kč,The Village Resort & Waterpark,Praha,FM
15.6. - 18.6.,Kréta,101057,Electra Tours,All Inclusive,13 490 Kč,The Village Resort & Waterpark,Praha,Last minute
18.6. - 25.6.,Kréta,101057,Electra Tours,All Inclusive,19 350 Kč,The Village Resort & Waterpark,Praha,FM
18.6. - 25.6.,Kréta,101057,Electra Tours,All Inclusive,19 350 Kč,The Village Resort & Waterpark,Brno,FM
21.6. - 25.6.,Kréta,101057,Electra Tours,All Inclusive,15 050 Kč,The Village Resort & Waterpark,Praha,FM
15.7. - 18.7.,Kréta,101057,Electra Tours,All Inclusive,15 350 Kč,The Village Resort & Waterpark,Praha,FM
16.7. - 23.7.,Kréta,101057,Electra Tours,All Inclusive,25 290 Kč,The Village Resort & Waterpark,Praha,FM
16.7. - 23.7.,Kréta,101057,Electra Tours,All Inclusive,25 290 Kč,The Village Resort & Waterpark,Brno,FM
19.7. - 23.7.,Kréta,101057,Electra Tours,All Inclusive,18 650 Kč,The Village Resort & Waterpark,Praha,FM
24.8. - 27.8.,Kréta,101057,Electra Tours,All Inclusive,16 190 Kč,The Village Resort & Waterpark,Praha,FM
6.8. - 13.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Praha,FM
6.8. - 13.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Brno,FM
6.8. - 16.8.,Kréta,8851,Electra Tours,All Inclusive,22 050 Kč,Pela Maria,Praha,FM
6.8. - 20.8.,Kréta,8851,Electra Tours,All Inclusive,26 590 Kč,Pela Maria,Praha,FM
10.8. - 13.8.,Kréta,8851,Electra Tours,All Inclusive,12 750 Kč,Pela Maria,Praha,Last minute
10.8. - 24.8.,Kréta,8851,Electra Tours,All Inclusive,27 250 Kč,Pela Maria,Brno,FM
13.8. - 20.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Praha,FM
13.8. - 20.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Brno,FM
13.8. - 27.8.,Kréta,8851,Electra Tours,All Inclusive,26 590 Kč,Pela Maria,Praha,FM
16.8. - 20.8.,Kréta,8851,Electra Tours,All Inclusive,13 990 Kč,Pela Maria,Praha,Last minute
16.8. - 27.8.,Kréta,8851,Electra Tours,All Inclusive,23 350 Kč,Pela Maria,Praha,FM
17.8. - 31.8.,Kréta,8851,Electra Tours,All Inclusive,26 750 Kč,Pela Maria,Brno,FM
21.5. - 31.5.,Rhodos,98440,Electra Tours,Snídaně,10 550 Kč,Summerland Hotel & Bungalows,Praha,FM
21.5. - 31.5.,Rhodos,98440,Electra Tours,Bez stravy,10 590 Kč,Summerland Hotel & Bungalows,Praha,FM
21.5. - 3.6.,Rhodos,98440,Electra Tours,Bez stravy,11 290 Kč,Summerland Hotel & Bungalows,Praha,FM
21.5. - 3.6.,Rhodos,98440,Electra Tours,Snídaně,11 250 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 31.5.,Rhodos,98440,Electra Tours,Bez stravy,9 650 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 31.5.,Rhodos,98440,Electra Tours,Snídaně,9 590 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 3.6.,Rhodos,98440,Electra Tours,Snídaně,10 290 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 3.6.,Rhodos,98440,Electra Tours,Bez stravy,10 350 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 8.6.,Rhodos,98440,Electra Tours,Bez stravy,12 850 Kč,Summerland Hotel & Bungalows,Praha,FM
25.5. - 8.6.,Rhodos,98440,Electra Tours,Snídaně,12 850 Kč,Summerland Hotel & Bungalows,Praha,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Polopenze,15 050 Kč,Happy Days Studios,Praha,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Polopenze,15 050 Kč,Happy Days Studios,Brno,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Snídaně,13 590 Kč,Happy Days Studios,Praha,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Snídaně,13 590 Kč,Happy Days Studios,Brno,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Bez stravy,12 650 Kč,Happy Days Studios,Praha,FM
6.8. - 13.8.,Kréta,100437,Electra Tours,Bez stravy,12 650 Kč,Happy Days Studios,Brno,FM
6.8. - 16.8.,Kréta,100437,Electra Tours,Snídaně,15 790 Kč,Happy Days Studios,Praha,FM
6.8. - 16.8.,Kréta,100437,Electra Tours,Polopenze,17 990 Kč,Happy Days Studios,Praha,FM
6.8. - 16.8.,Kréta,100437,Electra Tours,Bez stravy,14 390 Kč,Happy Days Studios,Praha,FM
6.8. - 20.8.,Kréta,100437,Electra Tours,Snídaně,18 190 Kč,Happy Days Studios,Praha,FM
6.8. - 20.8.,Kréta,100437,Electra Tours,Polopenze,21 150 Kč,Happy Days Studios,Praha,FM
6.8. - 20.8.,Kréta,100437,Electra Tours,Bez stravy,16 290 Kč,Happy Days Studios,Praha,FM
10.8. - 13.8.,Kréta,100437,Electra Tours,Snídaně,10 950 Kč,Happy Days Studios,Praha,Last minute
12.8. - 23.8.,Rhodos,82601,Electra Tours,Polopenze,22 090 Kč,Venezia Resort,Praha,FM
12.8. - 23.8.,Rhodos,82601,Electra Tours,All Inclusive,26 590 Kč,Venezia Resort,Praha,FM
13.8. - 27.8.,Rhodos,82601,Electra Tours,Polopenze,25 990 Kč,Venezia Resort,Praha,FM
13.8. - 27.8.,Rhodos,82601,Electra Tours,All Inclusive,32 190 Kč,Venezia Resort,Praha,FM
15.8. - 22.8.,Rhodos,82601,Electra Tours,Polopenze,17 090 Kč,Venezia Resort,Brno,FM
15.8. - 22.8.,Rhodos,82601,Electra Tours,All Inclusive,20 050 Kč,Venezia Resort,Brno,FM
15.8. - 29.8.,Rhodos,82601,Electra Tours,All Inclusive,32 050 Kč,Venezia Resort,Brno,FM
15.8. - 29.8.,Rhodos,82601,Electra Tours,Polopenze,25 650 Kč,Venezia Resort,Brno,FM
16.8. - 20.8.,Rhodos,82601,Electra Tours,Polopenze,13 350 Kč,Venezia Resort,Praha,Last minute
16.8. - 20.8.,Rhodos,82601,Electra Tours,All Inclusive,15 050 Kč,Venezia Resort,Praha,Last minute
8.7. - 15.7.,Rhodos,24798,Electra Tours,Bez stravy,14 050 Kč,Bayside Katsaras,Praha,FM
8.7. - 15.7.,Rhodos,24798,Electra Tours,Snídaně,14 990 Kč,Bayside Katsaras,Praha,FM
8.7. - 18.7.,Rhodos,24798,Electra Tours,Bez stravy,16 250 Kč,Bayside Katsaras,Praha,FM
8.7. - 18.7.,Rhodos,24798,Electra Tours,Snídaně,17 650 Kč,Bayside Katsaras,Praha,FM
8.7. - 18.7.,Rhodos,24798,Electra Tours,Polopenze,20 490 Kč,Bayside Katsaras,Praha,FM
9.7. - 23.7.,Rhodos,24798,Electra Tours,Snídaně,21 950 Kč,Bayside Katsaras,Praha,FM
9.7. - 23.7.,Rhodos,24798,Electra Tours,Bez stravy,19 890 Kč,Bayside Katsaras,Praha,FM
9.7. - 23.7.,Rhodos,24798,Electra Tours,Polopenze,25 850 Kč,Bayside Katsaras,Praha,FM
13.7. - 16.7.,Rhodos,24798,Electra Tours,Bez stravy,10 750 Kč,Bayside Katsaras,Praha,Last minute
13.7. - 16.7.,Rhodos,24798,Electra Tours,Snídaně,11 190 Kč,Bayside Katsaras,Praha,Last minute
27.9. - 8.10.,Kréta,100830,Electra Tours,Polopenze,20 750 Kč,Amazones Villas Apartments,Praha,FM
27.9. - 8.10.,Kréta,100830,Electra Tours,Snídaně,19 790 Kč,Amazones Villas Apartments,Praha,FM
27.9. - 8.10.,Kréta,100830,Electra Tours,Plná penze,30 150 Kč,Amazones Villas Apartments,Praha,FM
27.9. - 8.10.,Kréta,100830,Electra Tours,Bez stravy,28 590 Kč,Amazones Villas Apartments,Praha,FM
28.9. - 1.10.,Kréta,100830,Electra Tours,Plná penze,12 850 Kč,Amazones Villas Apartments,Praha,FM
28.9. - 1.10.,Kréta,100830,Electra Tours,Snídaně,11 050 Kč,Amazones Villas Apartments,Praha,FM
28.9. - 1.10.,Kréta,100830,Electra Tours,Polopenze,12 150 Kč,Amazones Villas Apartments,Praha,FM
28.9. - 1.10.,Kréta,100830,Electra Tours,Bez stravy,10 890 Kč,Amazones Villas Apartments,Praha,FM
1.10. - 8.10.,Kréta,100830,Electra Tours,Plná penze,16 790 Kč,Amazones Villas Apartments,Praha,FM
1.10. - 8.10.,Kréta,100830,Electra Tours,Bez stravy,21 750 Kč,Amazones Villas Apartments,Praha,FM
20.7. - 3.8.,Kréta,100423,Electra Tours,Snídaně,22 850 Kč,Kastro Beach Apartments,Brno,FM
23.7. - 30.7.,Kréta,100423,Electra Tours,Bez stravy,14 750 Kč,Kastro Beach Apartments,Praha,FM
23.7. - 30.7.,Kréta,100423,Electra Tours,Bez stravy,14 750 Kč,Kastro Beach Apartments,Brno,FM
23.7. - 30.7.,Kréta,100423,Electra Tours,Snídaně,15 690 Kč,Kastro Beach Apartments,Praha,FM
23.7. - 30.7.,Kréta,100423,Electra Tours,Snídaně,15 690 Kč,Kastro Beach Apartments,Brno,FM
23.7. - 6.8.,Kréta,100423,Electra Tours,Snídaně,22 390 Kč,Kastro Beach Apartments,Praha,FM
23.7. - 6.8.,Kréta,100423,Electra Tours,Bez stravy,20 490 Kč,Kastro Beach Apartments,Praha,FM
26.7. - 6.8.,Kréta,100423,Electra Tours,Bez stravy,18 350 Kč,Kastro Beach Apartments,Praha,FM
26.7. - 6.8.,Kréta,100423,Electra Tours,Snídaně,19 890 Kč,Kastro Beach Apartments,Praha,FM
27.7. - 30.7.,Kréta,100423,Electra Tours,Snídaně,11 850 Kč,Kastro Beach Apartments,Praha,FM
27.7. - 30.7.,Kréta,100423,Electra Tours,Bez stravy,11 450 Kč,Kastro Beach Apartments,Praha,FM
27.7. - 10.8.,Kréta,100423,Electra Tours,Bez stravy,20 890 Kč,Kastro Beach Apartments,Brno,FM
10.6. - 17.6.,Korfu,54743,Electra Tours,Plná penze,14 590 Kč,Mega,Praha,FM
10.6. - 17.6.,Korfu,54743,Electra Tours,Snídaně,11 290 Kč,Mega,Praha,FM
11.6. - 25.6.,Korfu,54743,Electra Tours,Snídaně,15 850 Kč,Mega,Praha,FM
11.6. - 25.6.,Korfu,54743,Electra Tours,Plná penze,22 690 Kč,Mega,Praha,FM
11.6. - 25.6.,Korfu,54743,Electra Tours,Polopenze,19 790 Kč,Mega,Praha,FM
12.6. - 19.6.,Korfu,54743,Electra Tours,Polopenze,14 150 Kč,Mega,Brno,FM
12.6. - 19.6.,Korfu,54743,Electra Tours,Snídaně,12 150 Kč,Mega,Brno,FM
12.6. - 19.6.,Korfu,54743,Electra Tours,Plná penze,15 590 Kč,Mega,Brno,FM
15.6. - 22.6.,Korfu,54743,Electra Tours,Snídaně,12 790 Kč,Mega,Brno,FM
15.6. - 22.6.,Korfu,54743,Electra Tours,Polopenze,14 750 Kč,Mega,Brno,FM
23.7. - 2.8.,Korfu,9078,Electra Tours,Polopenze,16 490 Kč,Silver Beach,Praha,FM
23.7. - 2.8.,Korfu,9078,Electra Tours,Snídaně,14 790 Kč,Silver Beach,Praha,FM
23.7. - 6.8.,Korfu,9078,Electra Tours,Snídaně,16 550 Kč,Silver Beach,Praha,FM
23.7. - 6.8.,Korfu,9078,Electra Tours,Polopenze,18 950 Kč,Silver Beach,Praha,FM
29.7. - 5.8.,Korfu,9078,Electra Tours,Snídaně,12 890 Kč,Silver Beach,Praha,FM
29.7. - 5.8.,Korfu,9078,Electra Tours,Polopenze,14 090 Kč,Silver Beach,Praha,FM
30.7. - 10.8.,Korfu,9078,Electra Tours,Snídaně,15 350 Kč,Silver Beach,Praha,FM
30.7. - 10.8.,Korfu,9078,Electra Tours,Polopenze,17 250 Kč,Silver Beach,Praha,FM
30.7. - 13.8.,Korfu,9078,Electra Tours,Snídaně,16 550 Kč,Silver Beach,Praha,FM
30.7. - 13.8.,Korfu,9078,Electra Tours,Polopenze,18 950 Kč,Silver Beach,Praha,FM
27.8. - 10.9.,Korfu,106603,Electra Tours,Bez stravy,15 390 Kč,Sun Village,Praha,FM
27.8. - 10.9.,Korfu,106603,Electra Tours,Snídaně,18 250 Kč,Sun Village,Praha,FM
31.8. - 7.9.,Korfu,106603,Electra Tours,Snídaně,13 350 Kč,Sun Village,Brno,FM
31.8. - 7.9.,Korfu,106603,Electra Tours,Bez stravy,11 990 Kč,Sun Village,Brno,FM
31.8. - 10.9.,Korfu,106603,Electra Tours,Bez stravy,13 590 Kč,Sun Village,Praha,FM
31.8. - 10.9.,Korfu,106603,Electra Tours,Snídaně,15 590 Kč,Sun Village,Praha,FM
2.9. - 9.9.,Korfu,106603,Electra Tours,Snídaně,13 250 Kč,Sun Village,Praha,FM
2.9. - 9.9.,Korfu,106603,Electra Tours,Bez stravy,11 890 Kč,Sun Village,Praha,FM
3.9. - 13.9.,Korfu,106603,Electra Tours,Bez stravy,13 590 Kč,Sun Village,Praha,FM
3.9. - 13.9.,Korfu,106603,Electra Tours,Snídaně,15 590 Kč,Sun Village,Praha,FM
10.8. - 13.8.,Kréta,72317,Electra Tours,All Inclusive,18 550 Kč,Minos Imperial Luxury Resort & Spa,Praha,Last minute
10.8. - 24.8.,Kréta,72317,Electra Tours,All Inclusive,55 990 Kč,Minos Imperial Luxury Resort & Spa,Brno,FM
13.8. - 20.8.,Kréta,72317,Electra Tours,All Inclusive,31 250 Kč,Minos Imperial Luxury Resort & Spa,Praha,FM
13.8. - 20.8.,Kréta,72317,Electra Tours,All Inclusive,31 250 Kč,Minos Imperial Luxury Resort & Spa,Brno,FM
13.8. - 27.8.,Kréta,72317,Electra Tours,All Inclusive,53 590 Kč,Minos Imperial Luxury Resort & Spa,Praha,FM
16.8. - 20.8.,Kréta,72317,Electra Tours,All Inclusive,21 690 Kč,Minos Imperial Luxury Resort & Spa,Praha,Last minute
16.8. - 27.8.,Kréta,72317,Electra Tours,All Inclusive,44 490 Kč,Minos Imperial Luxury Resort & Spa,Praha,FM
17.8. - 31.8.,Kréta,72317,Electra Tours,All Inclusive,53 690 Kč,Minos Imperial Luxury Resort & Spa,Brno,FM
20.8. - 27.8.,Kréta,72317,Electra Tours,All Inclusive,30 550 Kč,Minos Imperial Luxury Resort & Spa,Praha,FM
20.8. - 27.8.,Kréta,72317,Electra Tours,All Inclusive,30 550 Kč,Minos Imperial Luxury Resort & Spa,Brno,FM
20.8. - 3.9.,Kréta,72317,Electra Tours,All Inclusive,50 950 Kč,Minos Imperial Luxury Resort & Spa,Praha,FM
24.8. - 27.8.,Kréta,72317,Electra Tours,Polopenze,29 650 Kč,Minos Imperial Luxury Resort & Spa,Praha,Last minute
7.6. - 11.6.,Kréta,87501,Electra Tours,Bez stravy,9 890 Kč,Cosmi Apartments,Praha,FM
8.6. - 22.6.,Kréta,87501,Electra Tours,Bez stravy,14 090 Kč,Cosmi Apartments,Brno,FM
11.6. - 18.6.,Kréta,87501,Electra Tours,Bez stravy,10 790 Kč,Cosmi Apartments,Praha,FM
11.6. - 18.6.,Kréta,87501,Electra Tours,Bez stravy,10 790 Kč,Cosmi Apartments,Brno,FM
11.6. - 25.6.,Kréta,87501,Electra Tours,Bez stravy,14 390 Kč,Cosmi Apartments,Praha,FM
14.6. - 25.6.,Kréta,87501,Electra Tours,Bez stravy,13 390 Kč,Cosmi Apartments,Praha,FM
15.6. - 18.6.,Kréta,87501,Electra Tours,Bez stravy,10 150 Kč,Cosmi Apartments,Praha,Last minute
15.6. - 29.6.,Kréta,87501,Electra Tours,Bez stravy,14 590 Kč,Cosmi Apartments,Brno,FM
18.6. - 25.6.,Kréta,87501,Electra Tours,Bez stravy,11 490 Kč,Cosmi Apartments,Praha,FM
18.6. - 25.6.,Kréta,87501,Electra Tours,Bez stravy,11 490 Kč,Cosmi Apartments,Brno,FM
18.6. - 2.7.,Kréta,87501,Electra Tours,Bez stravy,14 390 Kč,Cosmi Apartments,Praha,FM
21.6. - 25.6.,Kréta,87501,Electra Tours,Bez stravy,10 550 Kč,Cosmi Apartments,Praha,FM
7.6. - 11.6.,Kréta,30572,Electra Tours,Snídaně,12 050 Kč,Castello Village,Praha,Last minute
7.6. - 11.6.,Kréta,30572,Electra Tours,Polopenze,12 350 Kč,Castello Village,Praha,Last minute
8.6. - 22.6.,Kréta,30572,Electra Tours,Snídaně,20 490 Kč,Castello Village,Brno,FM
8.6. - 22.6.,Kréta,30572,Electra Tours,Polopenze,21 590 Kč,Castello Village,Brno,FM
11.6. - 18.6.,Kréta,30572,Electra Tours,Snídaně,13 490 Kč,Castello Village,Praha,FM
11.6. - 18.6.,Kréta,30572,Electra Tours,Snídaně,13 490 Kč,Castello Village,Brno,FM
11.6. - 18.6.,Kréta,30572,Electra Tours,Polopenze,13 990 Kč,Castello Village,Praha,FM
11.6. - 18.6.,Kréta,30572,Electra Tours,Polopenze,13 990 Kč,Castello Village,Brno,FM
11.6. - 25.6.,Kréta,30572,Electra Tours,Polopenze,21 690 Kč,Castello Village,Praha,FM
11.6. - 25.6.,Kréta,30572,Electra Tours,Snídaně,20 590 Kč,Castello Village,Praha,FM
14.6. - 25.6.,Kréta,30572,Electra Tours,Polopenze,19 490 Kč,Castello Village,Praha,FM
14.6. - 25.6.,Kréta,30572,Electra Tours,Snídaně,18 590 Kč,Castello Village,Praha,FM
7.9. - 10.9.,Kréta,26598,Electra Tours,Bez stravy,10 090 Kč,Sunshine,Praha,Last minute
7.9. - 21.9.,Kréta,26598,Electra Tours,Snídaně,16 950 Kč,Sunshine,Brno,FM
7.9. - 21.9.,Kréta,26598,Electra Tours,Bez stravy,14 350 Kč,Sunshine,Brno,FM
10.9. - 17.9.,Kréta,26598,Electra Tours,Snídaně,12 850 Kč,Sunshine,Praha,FM
10.9. - 17.9.,Kréta,26598,Electra Tours,Snídaně,12 850 Kč,Sunshine,Brno,FM
10.9. - 17.9.,Kréta,26598,Electra Tours,Bez stravy,11 590 Kč,Sunshine,Praha,FM
10.9. - 17.9.,Kréta,26598,Electra Tours,Bez stravy,11 590 Kč,Sunshine,Brno,FM
10.9. - 24.9.,Kréta,26598,Electra Tours,Snídaně,16 650 Kč,Sunshine,Praha,FM
10.9. - 24.9.,Kréta,26598,Electra Tours,Bez stravy,14 190 Kč,Sunshine,Praha,FM
13.9. - 17.9.,Kréta,26598,Electra Tours,Snídaně,11 190 Kč,Sunshine,Praha,Last minute
13.9. - 17.9.,Kréta,26598,Electra Tours,Bez stravy,10 450 Kč,Sunshine,Praha,Last minute
14.9. - 28.9.,Kréta,26598,Electra Tours,Snídaně,16 950 Kč,Sunshine,Brno,FM
21.9. - 24.9.,Rhodos,8302,Electra Tours,Snídaně,12 790 Kč,Eden Roc Resort,Praha,Last minute
21.9. - 24.9.,Rhodos,8302,Electra Tours,All Inclusive,13 150 Kč,Eden Roc Resort,Praha,Last minute
21.9. - 5.10.,Rhodos,8302,Electra Tours,Snídaně,27 790 Kč,Eden Roc Resort,Praha,FM
21.9. - 5.10.,Rhodos,8302,Electra Tours,All Inclusive,28 690 Kč,Eden Roc Resort,Praha,FM
23.9. - 30.9.,Rhodos,8302,Electra Tours,All Inclusive,19 650 Kč,Eden Roc Resort,Praha,FM
23.9. - 30.9.,Rhodos,8302,Electra Tours,Snídaně,18 850 Kč,Eden Roc Resort,Praha,FM
23.9. - 4.10.,Rhodos,8302,Electra Tours,Snídaně,23 290 Kč,Eden Roc Resort,Praha,FM
23.9. - 4.10.,Rhodos,8302,Electra Tours,All Inclusive,23 990 Kč,Eden Roc Resort,Praha,FM
24.9. - 8.10.,Rhodos,8302,Electra Tours,Snídaně,26 650 Kč,Eden Roc Resort,Praha,FM
24.9. - 8.10.,Rhodos,8302,Electra Tours,All Inclusive,27 290 Kč,Eden Roc Resort,Praha,FM
8.8. - 15.8.,Rhodos,98393,Electra Tours,Plná penze,16 290 Kč,Golden Days,Brno,FM
8.8. - 15.8.,Rhodos,98393,Electra Tours,Bez stravy,12 890 Kč,Golden Days,Brno,FM
8.8. - 15.8.,Rhodos,98393,Electra Tours,Polopenze,15 050 Kč,Golden Days,Brno,FM
8.8. - 15.8.,Rhodos,98393,Electra Tours,Snídaně,13 450 Kč,Golden Days,Brno,FM
10.8. - 13.8.,Rhodos,98393,Electra Tours,Snídaně,10 550 Kč,Golden Days,Praha,Last minute
10.8. - 13.8.,Rhodos,98393,Electra Tours,Polopenze,11 250 Kč,Golden Days,Praha,Last minute
10.8. - 13.8.,Rhodos,98393,Electra Tours,Plná penze,11 790 Kč,Golden Days,Praha,Last minute
10.8. - 13.8.,Rhodos,98393,Electra Tours,Bez stravy,10 350 Kč,Golden Days,Praha,Last minute
10.8. - 20.8.,Rhodos,98393,Electra Tours,Polopenze,17 890 Kč,Golden Days,Praha,FM
10.8. - 20.8.,Rhodos,98393,Electra Tours,Snídaně,15 590 Kč,Golden Days,Praha,FM
24.8. - 7.9.,Kréta,101057,Electra Tours,All Inclusive,33 690 Kč,The Village Resort & Waterpark,Brno,FM
27.8. - 3.9.,Kréta,101057,Electra Tours,All Inclusive,19 550 Kč,The Village Resort & Waterpark,Praha,FM
27.8. - 3.9.,Kréta,101057,Electra Tours,All Inclusive,19 550 Kč,The Village Resort & Waterpark,Brno,FM
27.8. - 6.9.,Kréta,101057,Electra Tours,All Inclusive,24 650 Kč,The Village Resort & Waterpark,Praha,FM
27.8. - 10.9.,Kréta,101057,Electra Tours,All Inclusive,30 150 Kč,The Village Resort & Waterpark,Praha,FM
30.8. - 3.9.,Kréta,101057,Electra Tours,All Inclusive,15 050 Kč,The Village Resort & Waterpark,Praha,FM
31.8. - 14.9.,Kréta,101057,Electra Tours,All Inclusive,30 890 Kč,The Village Resort & Waterpark,Brno,FM
3.9. - 10.9.,Kréta,101057,Electra Tours,All Inclusive,19 550 Kč,The Village Resort & Waterpark,Praha,FM
3.9. - 10.9.,Kréta,101057,Electra Tours,All Inclusive,19 550 Kč,The Village Resort & Waterpark,Brno,FM
3.9. - 17.9.,Kréta,101057,Electra Tours,All Inclusive,30 150 Kč,The Village Resort & Waterpark,Praha,FM
6.9. - 17.9.,Kréta,101057,Electra Tours,All Inclusive,26 190 Kč,The Village Resort & Waterpark,Praha,FM
7.9. - 10.9.,Kréta,101057,Electra Tours,All Inclusive,13 490 Kč,The Village Resort & Waterpark,Praha,FM
20.8. - 27.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Praha,FM
20.8. - 27.8.,Kréta,8851,Electra Tours,All Inclusive,17 790 Kč,Pela Maria,Brno,FM
20.8. - 3.9.,Kréta,8851,Electra Tours,All Inclusive,25 350 Kč,Pela Maria,Praha,FM
24.8. - 27.8.,Kréta,8851,Electra Tours,All Inclusive,12 750 Kč,Pela Maria,Praha,Last minute
24.8. - 7.9.,Kréta,8851,Electra Tours,All Inclusive,24 890 Kč,Pela Maria,Brno,FM
27.8. - 3.9.,Kréta,8851,Electra Tours,All Inclusive,16 550 Kč,Pela Maria,Praha,FM
27.8. - 3.9.,Kréta,8851,Electra Tours,All Inclusive,16 550 Kč,Pela Maria,Brno,FM
27.8. - 6.9.,Kréta,8851,Electra Tours,All Inclusive,19 950 Kč,Pela Maria,Praha,FM
27.8. - 10.9.,Kréta,8851,Electra Tours,All Inclusive,23 590 Kč,Pela Maria,Praha,FM
30.8. - 3.9.,Kréta,8851,Electra Tours,All Inclusive,12 990 Kč,Pela Maria,Praha,Last minute
31.8. - 14.9.,Kréta,8851,Electra Tours,All Inclusive,23 590 Kč,Pela Maria,Brno,FM
3.9. - 10.9.,Kréta,8851,Electra Tours,All Inclusive,16 050 Kč,Pela Maria,Praha,FM
3.9. - 10.9.,Kréta,8851,Electra Tours,All Inclusive,16 050 Kč,Pela Maria,Brno,FM
1.6. - 4.6.,Rhodos,98440,Electra Tours,Snídaně,9 150 Kč,Summerland Hotel & Bungalows,Praha,FM
1.6. - 4.6.,Rhodos,98440,Electra Tours,Bez stravy,9 150 Kč,Summerland Hotel & Bungalows,Praha,FM
1.6. - 15.6.,Rhodos,98440,Electra Tours,Bez stravy,13 550 Kč,Summerland Hotel & Bungalows,Praha,FM
1.6. - 15.6.,Rhodos,98440,Electra Tours,Snídaně,13 690 Kč,Summerland Hotel & Bungalows,Praha,FM
2.6. - 9.6.,Rhodos,98440,Electra Tours,Snídaně,11 250 Kč,Summerland Hotel & Bungalows,Brno,FM
2.6. - 9.6.,Rhodos,98440,Electra Tours,Bez stravy,11 190 Kč,Summerland Hotel & Bungalows,Brno,FM
2.6. - 16.6.,Rhodos,98440,Electra Tours,Bez stravy,13 650 Kč,Summerland Hotel & Bungalows,Brno,FM
2.6. - 16.6.,Rhodos,98440,Electra Tours,Snídaně,13 790 Kč,Summerland Hotel & Bungalows,Brno,FM
3.6. - 10.6.,Rhodos,98440,Electra Tours,Snídaně,10 750 Kč,Summerland Hotel & Bungalows,Praha,FM
3.6. - 10.6.,Rhodos,98440,Electra Tours,Bez stravy,10 690 Kč,Summerland Hotel & Bungalows,Praha,FM
10.8. - 13.8.,Kréta,100437,Electra Tours,Bez stravy,10 550 Kč,Happy Days Studios,Praha,Last minute
10.8. - 13.8.,Kréta,100437,Electra Tours,Polopenze,11 590 Kč,Happy Days Studios,Praha,Last minute
10.8. - 24.8.,Kréta,100437,Electra Tours,Snídaně,18 490 Kč,Happy Days Studios,Brno,FM
10.8. - 24.8.,Kréta,100437,Electra Tours,Bez stravy,16 550 Kč,Happy Days Studios,Brno,FM
10.8. - 24.8.,Kréta,100437,Electra Tours,Polopenze,21 590 Kč,Happy Days Studios,Brno,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Snídaně,13 590 Kč,Happy Days Studios,Praha,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Snídaně,13 590 Kč,Happy Days Studios,Brno,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Polopenze,15 050 Kč,Happy Days Studios,Praha,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Polopenze,15 050 Kč,Happy Days Studios,Brno,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Bez stravy,12 650 Kč,Happy Days Studios,Praha,FM
13.8. - 20.8.,Kréta,100437,Electra Tours,Bez stravy,12 650 Kč,Happy Days Studios,Brno,FM
13.8. - 27.8.,Kréta,100437,Electra Tours,Snídaně,18 190 Kč,Happy Days Studios,Praha,FM
13.8. - 27.8.,Kréta,100437,Electra Tours,Polopenze,21 150 Kč,Happy Days Studios,Praha,FM
17.8. - 31.8.,Rhodos,82601,Electra Tours,All Inclusive,31 690 Kč,Venezia Resort,Praha,Last minute
17.8. - 31.8.,Rhodos,82601,Electra Tours,Polopenze,25 350 Kč,Venezia Resort,Praha,Last minute
